A.373	Show that $\sqrt n$ is irrational if $n$ is not a perfect square, using the method of infinite descent.	Show that $\sqrt n$ is irrational if $n$ is not$a $perfect square, using the method of infinite descent. I know how to prove this by doing a contradiction proof and using The Fundamental Theorem of Arithmetic, but now I'm asked to use infinite descent to prove it. Then the very next problem says "Why does the method of the text fail to show that $\sqrt n$ is irrational if $n$ is a perfect square?" I'm confused by this. Any hints or solutions are greatly appreciated. I was thinking of the standard argument, let $\sqrt n = {a\over b}$ where $gcd(a,b)=1$ and then through some algebra arrive at a common factor for both $a$ and $b$ which contradicts the fact that $gcd(a,b)=1$ and so we can apply this over and over again, but then I don't understand how the next problem says to explain why this method fails.	elementary-number-theory			نشان دهید که $\sqrt{n}$ گنگ است اگر $n$ مربع کامل نباشد، با استفاده از روش نزول بی‌نهایت.	نشان دهید که $\sqrt{n}$ غیرقابل‌تقسیم است اگر $n$ یک مربع کامل نباشد، با استفاده از روش نزول بی‌پایان. من می‌دانم که چگونه با اثبات تضاد و استفاده از قضیه بنیادی اعداد، می‌توان این را اثبات کرد، اما در حال حاضر خواسته‌اند با استفاده از نزول بی‌پایان آن را اثبات کنم. سپس مسئله بعدی می‌گوید "چرا روش متن در اثبات غیرقابل‌تقسیم بودن $\sqrt{n}$ اگر $n$ یک مربع کامل باشد، نمی‌تواند اثبات کند؟" من از این مطلب گیج شده‌ام. هر یک از راهنماها یا راه‌حل‌هایی که دارید را بسیار قدردانی می‌کنم. من فکر می‌کردم که با استدلال استاندارد، $\sqrt{n} = \frac{a}{b}$ را در نظر بگیریم، جایی که $gcd(a,b)=1$ و سپس از طریق برخی جبر، به یک عامل مشترک برای $a$ و $b$ برسیم که با تضاد گفته $gcd(a,b)=1$ در تناقض است، و بنابراین می‌توانیم این را دوباره و دوباره اعمال کنیم، اما سپس نمی‌فهمم چگونه مسئله بعدی می‌گوید روش چرا در اثبات غیرقابل‌تقسیم بودن $\sqrt{n}$ اگر $n$ یک مربع کامل باشد، ناکام می‌ماند را توضیح دهیم.
A.374	Finding all monic complex polynomials $P(x)$ such that $P(x)|P(x^2)$	Find all monic complex polynomials $P(x)$ such that $P(x)|P(x^2)$. My progress so far is that I have find that for degree 1, $P(x)=x, x^2$ are the only ones. For degree 2, they are $P(x)=x^2+x+1, x^2, x^2-1, x^2-x, x^2-2x+1$. I also prove that these are only solutions for degree 1 and 2. However I do not see how this generalizes. Any help please?	algebra-precalculus,polynomials,divisibility			یافتن همه‌ی چندجمله‌ای‌های مونیک مختلط $P(x)$ به‌گونه‌ای که $P(x)$ بر $P(x^2)$ بخش پذیر باشد.	پیدا کردن تمام چندجمله‌ای‌های مونیک مختلط $P(x)$ به‌گونه‌ای که $P(x)|P(x^2)$ باشد. پیشرفت من تا به حال این است که برای درجه ۱، یعنی $P(x)=x$ و $P(x)=x^2$ همه‌ی جواب‌ها هستند. برای درجه ۲، جواب‌ها $P(x)=x^2+x+1, x^2, x^2-1, x^2-x, x^2-2x+1$ هستند. همچنین اثبات کرده‌ام که این‌ها تنها جواب‌های مسئله برای درجه‌های ۱ و ۲ هستند. با این حال من نمی‌بینم که این چگونه تعمیم پیدا می‌کند. لطفاً راهنمایی بفرمایید.
A.375	Can anyone help me solve this diophantine equation?	Find all integer solutions to $x^2 + 7 = 2^n$. I've done the case where n is an even integer but now I'm a little lost. Could anyone walk me through the solution?	elementary-number-theory			آیا کسی می‌تواند به من کمک کند تا این معادله دیوفانتی را حل کنم؟	پیدا کردن همه‌ی جواب‌های صحیح برای $x^2 + 7 = 2^n$. من موردی را که $n$ یک عدد زوج است انجام دادم، اما اکنون کمی گم‌شده‌ام. آیا کسی می‌تواند من را در حل این مسئله راهنمایی کند؟
A.376	Evaluating the limit of a sqrt function using Riemann Sums	$\lim\limits_{n\to\infty}\dfrac{\sqrt1+\sqrt2+\sqrt3+\ldots+\sqrt n}{n\sqrt n}$ I am having trouble doing this problem. I have attempted to take the Riemann Sum but cannot get past the square root. I also tried to upper-bound and lower-bound it, but I got stuck doing this.	calculus,limits,riemann-sum			ارزیابی حد تابع جذر یک بار توسط جمع‌های ریمان	$\lim\limits_{n\to\infty}\dfrac{\sqrt1+\sqrt2+\sqrt3+\ldots+\sqrt n}{n\sqrt n}$ من با حل این مسئله مشکل دارم. من سعی کردم جمع ریمان را بگیرم اما نتوانستم از زیر ریشه‌ی مربعی عبور کنم. همچنین سعی کردم آن را از بالا و پایین محدود کنم، اما در این کار مسدود شدم.
A.377	What is $\mathbb{R}^{n+1}-\mathbb{R}^n$?	In C.H. Edwards's Advanced Calculus of Several Variables he defines the ordinate set $\mathcal{O}_f$ of a function $f:\mathbb{R}^n\to\mathbb{R}$ as the set of points between $\mathbb{R}^n$ and the graph of $f,$ including the points of evaluation, $\mathbf{x}\in\mathbb{R}^n$ and the points in the graph $\left\{\mathbf{x},f\left(\mathbf{x}\right)\right\}\in\mathbb{R}^{n+1}$. Later on he defines a set $\hat{\mathcal{G}}=\partial\mathcal{O}_f-\mathbb{R}^n,$ where $\partial\mathcal{O}_f$ is the boundary of $\mathcal{O}_f.$ The intent seems clear. First $$\mathbb{R}^{n+1}-\mathbb{R}^n=\mathbb{R}^n\times\left(\mathbb{R}-\left\{0\right\}\right)$$ where $\times$ means Cartesian product. Then $$\hat{\mathcal{G}}=\left(\mathbb{R}^{n+1}-\mathbb{R}^n\right)\cap\partial\mathcal{O}_f.$$ But long ago I learned that $\mathbb{R}^n$ is the set of all real number n-tuples, and $\mathbb{R}^{n+1}$ is the set of all (n+1)-tuples, so elements of $\mathbb{R}^{n}$ are not elements of $\mathbb{R}^{n+1}$ and $\mathbb{R}^{n}$ is not a subset of $\mathbb{R}^{n+1}.$ So am I correct in concluding that $\mathbb{R}^{n+1}-\mathbb{R}^n$ is not really the relative complement of the two sets?	multivariable-calculus,elementary-set-theory,vector-spaces			$\mathbb{R}^{n+1}-\mathbb{R}^n$ چیست؟	در کتاب "محاسبات پیشرفته چند متغیره" C.H. ادواردز مجموعهٔ مختصات $f$ را به عنوان مجموعهٔ نقاط میانیان $\mathcal{O}_f$ تعریف می‌کند که این مجموعه شامل نقاط بین $\mathbb{R}^n$ و نمودار $f$ است، از جمله نقاط ارزیابی، $\mathbf{x}\in\mathbb{R}^n$ و نقاط در نمودار $\left\{\mathbf{x},f\left(\mathbf{x}\right)\right\}\in\mathbb{R}^{n+1}$. در ادامه او مجموعه‌ای به نام $\hat{\mathcal{G}}=\partial\mathcal{O}_f-\mathbb{R}^n$ را تعریف می‌کند، جایی که $\partial\mathcal{O}_f$ مرز $\mathcal{O}_f$ است. نیت به نظر می‌رسد. اولاً، $$\mathbb{R}^{n+1}-\mathbb{R}^n=\mathbb{R}^n\times\left(\mathbb{R}-\left\{0\right\}\right)$$ که $\times$ محصول کارتزی است. سپس $$\hat{\mathcal{G}}=\left(\mathbb{R}^{n+1}-\mathbb{R}^n\right)\cap\partial\mathcal{O}_f.$$ اما مدتها پیش یاد گرفتم که $\mathbb{R}^n$ مجموعهٔ همهٔ n-تایی‌های عددی واقعی است، و $\mathbb{R}^{n+1}$ مجموعهٔ همهٔ (n+1)-تایی‌ها، بنابراین اعضای $\mathbb{R}^{n}$ عناصر $\mathbb{R}^{n+1}$ نیستند و $\mathbb{R}^{n}$ زیرمجموعهٔ $\mathbb{R}^{n+1}$ نیست. پس آیا صحیح است که $\mathbb{R}^{n+1}-\mathbb{R}^n$ واقعاً متمم نسبی دو مجموعه نیست؟
A.378	Do exponent rules follow different rules from radicals	Does $\left(-3\right)^\frac{2}{2}$ not equal $\sqrt{\left(-3\right)^2}$?	exponential-function			آیا قواعد توان‌ها از قوانین مختلفی نسبت به رادیکال‌ها پیروی می‌کنند؟	آیا $\left(-3\right)^\frac{2}{2}$ برابر $\sqrt{\left(-3\right)^2}$ نیست؟
A.379	Properties of a set of all isomorphisms $ f: G \to G $	I'm kinda stuck with this task. Let $G$ be a group and $ S $ the set of all isomorphisms $ f: G \to G$. I first want to show that $ (S, \circ) $ is also a group. I believe I've shown that all the properties of a group is fulfilled with $ (S, \circ) $: i) Assume that $ x \in $ and $ f_1,f_2 \in S$. Then $f_2(x) = y \in G$, since $ f_1 $ is an ismorphism. $ f_2(y) = z \in G $ since $ f_2 $ is an ismorphism. Then $ f_1(f_2(x)) = f_1(y) = z = f_1 \circ f_2(x),$ hence $f_1, f_2 \in S \longrightarrow f_1 \circ f_2 \in S.$ ii) $id$ is an isomorphism $ \longrightarrow id \in S$. iii) $ f $ is an isomorphism $ \longrightarrow \exists f^{-1}$, one can show that $ f^{-1} $ is also an isomorphism, $ \longrightarrow f^{-1} \in S$. Now, assume that $ | S | = 1$, then I want to show that $ G $ is abelian and each element has an order of 1 or 2. Im kinda lost with that $ | S | = 1 $. If $ f \in S $ then $f^{-1} \in S $ due to previous result, should not $ | S | = 1 $ imply that $ f = f^{-1} = id$? And how do I move forward from this? Any hints is muy appreciated!	group-theory,elementary-number-theory,group-isomorphism,automorphism-group			ویژگی‌های مجموعه تمامی ایزومرفیسم‌های $ f: G \to G $	من با این وظیفه یکم متوقف شده‌ام. اجازه بدهید تا کمک کنم. اولا، $ G $ گروهی است و $ S $ مجموعه تمام هم‌نگری‌ها $ f: G \to G $ است. من ابتدا می‌خواهم نشان دهم که $ (S, \circ) $ نیز یک گروه است. من باور دارم که تمام خواص یک گروه با $ (S, \circ) $ برآورده می‌شود: i) فرض کنید $ x \in $ و $ f_1,f_2 \in S$. سپس $ f_2(x) = y \in G $، زیرا $ f_1 $ یک هم‌نگر است. $ f_2(y) = z \in G $، زیرا $ f_2 $ یک هم‌نگر است. بنابراین $ f_1(f_2(x)) = f_1(y) = z = f_1 \circ f_2(x),$ بنابراین $ f_1, f_2 \in S \longrightarrow f_1 \circ f_2 \in S.$ ii) $id$ یک هم‌نگر است $ \longrightarrow id \in S$. iii) $ f $ یک هم‌نگر است $ \longrightarrow \exists f^{-1}$، می‌توان نشان داد که $ f^{-1} $ نیز یک هم‌نگر است، $ \longrightarrow f^{-1} \in S$. حال فرض کنید $ | S | = 1$، سپس می‌خواهم نشان دهم که $ G $ یک گروه ابلیان است و هر عنصر دارای یکی یا دو اندازه است. من یکم گم شده‌ام با $ | S | = 1 $. اگر $ f \in S $ آنگاه $f^{-1} \in S $ به دلیل نتیجه قبلی، آیا $ | S | = 1 $ باید به این معنا باشد که $ f = f^{-1} = id$؟ و چطور می‌توانم از اینجا به جلو بروم؟ هر راهنمایی موجود ممنون می‌شوم!
A.380	If $\int_0^\pi f(t) \sin(t)dt =\int_0^\pi f(t) \cos(t)dt = 0$, then $f(x)=0$ admits two solutions	Let $f\colon [0,\pi]\to\mathbb{R}$ be a continuous function. If $\int^{\pi}_{0}f (t) \sin(t)dt =\int^{\pi}_{0} f (t) \cos(t)dt = 0$, then $f(x)=0$ admits two solutions in $[0,\pi]$ I try to show if $f(x)>0$ and then get the contradiction but I failed to prove that, so maybe can someone help me with that? thanks in advance.	integration,analysis			اگر $\int_0^\pi f(t) \sin(t)dt =\int_0^\pi f(t) \cos(t)dt = 0$، آن‌گاه $f(x)=0$ دو جواب دارد	اجازه بدهید کمک کنم. برای نشان دادن این موضوع، می‌توانید از فرض خلاف استفاده کنید. یعنی، فرض کنید $f(x)>0$ برای $x \in [0,\pi]$. سپس از این فرض خلاف برای رسیدن به تناقض استفاده کنید. به عبارت دیگر، اگر فرض کنیم $f(x)>0$ برای همه‌ی $x \in [0,\pi]$، می‌توانیم $\sin(t)$ و $\cos(t)$ را در نظر بگیریم. سپس از ویژگی‌های این توابع برای نشان دادن تناقض استفاده کنیم. آیا این راهنمایی کافی است؟ 
A.381	$A_1 \times ... \times A_n$ is countable if $A_1, ..., A_n$ are countable	Suppose that $A_1, ..., A_n$ are countable sets. Show that the cartesian product $A := A_1 \times ... \times A_n$ is countable. My attempt: Sets are said to be countable if they are finite or if they have the same cardinality as some subset of $\mathbb{N}$ (i.e. we can find some bijection $f: A \rightarrow S$ or $f: S \rightarrow A$ where $S \subset \mathbb{N}$). Assume that $A_1, ..., A_n$ are countable sets. Then, there exists bijections $fi: \mathbb{N} \rightarrow A_i$ for $i = 1, ..., n$. Define $g: \mathbb{N} \rightarrow A$ as follows My issue arises here in finding such a bijective function without it being too complicated. How would I go about finding one? I am also open to any suggestions. Any assistance is welcomed.	elementary-set-theory,induction			$A_1 \times ... \times A_n$ از نظر شمارشی شمارا است اگر $A_1, ..., A_n$ شمارا باشند.	فرض کنید که $A_1، \ldots، A_n$ مجموعه‌های شمارا باشند. نشان دهید که حاصل‌ضرب کارتزیان $A := A_1 \times \ldots \times A_n$ شمارا است. تلاش من: مجموعه‌ها گفته می‌شوند شمارا هستند اگر متناهی باشند یا اگر همان اندازه‌ی مجموعه‌ای از $\mathbb{N}$ باشند (یعنی می‌توانیم یک همبهشتی $f: A \rightarrow S$ یا $f: S \rightarrow A$ پیدا کنیم که $S \subset \mathbb{N}$). فرض کنید $A_1، \ldots، A_n$ مجموعه‌های شمارا باشند. پس، توابع بایگانی $f_i: \mathbb{N} \rightarrow A_i$ برای $i = 1، \ldots، n$ وجود دارند. تابع $g: \mathbb{N} \rightarrow A$ را به شکل زیر تعریف می‌کنیم. اشکال من اینجا پیش می‌آید که چگونه یک تابع همبهشتی مناسب پیدا کنم بدون این که خیلی پیچیده باشد. چطور می‌توانم به این مسئله پرداخت؟ هر گونه کمکی را می‌پذیرم.
A.382	Set of functions from $SS = \{ A_{1}, A_{2}, A_{3},...\}$ to $\{ \mathbf{T}, \mathbf{F} \} $ is countable?	Let $SS=\{ A_1,A_2,A_3,\ldots\}$, and let $V = \{ v \mid v: SS \to \{ \mathbf{T}, \mathbf{F} \} \}$ .Is the set V countable? Justify your answer. My instinct is to say that $V = \{ v \mid v: SS \to \{ \mathbf{T}, \mathbf{F} \} \}$ is uncountable, and to prove this using a diagonalization argument, i.e. create a table of values of the functions $v_{1}, v_{2},...$ for natural numbers $n_1, n_2,\ldots$ and define a function $v_{m} : SS \to \{ \mathbf{T}, \mathbf{F} \}$ where it takes all values in the diagonals of the table $T, F$ and flips them, and then show that $v_{m}$ cannot appear anywhere in the list. Is my guess correct, and if so would this be a reasonable approach to the problem?	elementary-set-theory			مجموعهٔ توابع از $SS = \{ A_{1}, A_{2}, A_{3},...\}$ به $\{ \mathbf{T}, \mathbf{F} \} $ شماراست؟	مجموعه $SS=\{ A_1,A_2,A_3,\ldots\}$ را در نظر بگیرید، و $V = \{ v \mid v: SS \to \{ \mathbf{T}, \mathbf{F} \} \}$ باشد. آیا مجموعه $V$ شماراست؟ دلیل پاسخ خود را بیان کنید. غرض من این است که بگویم $V = \{ v \mid v: SS \to \{ \mathbf{T}, \mathbf{F} \} \}$ نامشمار است، و برای اثبات این موضوع از یک استدلال قطره‌ای استفاده کنم، به عبارت دیگر یک جدول از مقادیر توابع $v_{1}, v_{2},...$ برای اعداد طبیعی $n_1, n_2,\ldots$ ایجاد کنم و یک تابع $v_{m} : SS \to \{ \mathbf{T}, \mathbf{F} \}$ تعریف کنم که تمام مقادیر را در قطرهای جدول $T, F$ بگیرد و آن‌ها را برعکس کند، و سپس نشان دهم که $v_{m}$ نمی‌تواند در هیچ جای لیست ظاهر شود. آیا حدس من صحیح است، و اگر بله، آیا این رویکرد منطقی به مسئله است؟
A.383	Automorphisms of the disk without the maximum principle	For pedagogical purposes, I am looking for an elementary proof (i.e. without resorting to the maximum principle) that $f_a(z):=\frac{z-a}{1-\overline{a}z}$ maps the unit disk into itself when $|a|<1$. The usual argument (at least usual for me) is to look at $f_a(e^{it})$ and check that $|f_a(e^{it})|=1$. Then we are done by the maximum principle and the fact that $f_a(a)=0$. However, I cannot help but think that there should be an elementary way to do this, using only basic facts about complex numbers such as the triangle inequality. Unfortunately I am running into circles.	complex-analysis,complex-numbers			تغییرشکل‌های دیسک بدون اصل بیشینه	به منظور آموزشی، من به دنبال یک اثبات ابتدایی هستم (بدون استفاده از اصل بیشینه) که $f_a(z):=\frac{z-a}{1-\overline{a}z}$ دیسک واحد را در خود نگه می‌دارد زمانی که $|a|<1$. استدلال معمول (حداقل برای من) این است که به $f_a(e^{it})$ نگاه کنیم و بررسی کنیم که $|f_a(e^{it})|=1$. پس از آن، با استفاده از اصل بیشینه و اینکه $f_a(a)=0$ امر به پایان می‌رسد. با این حال، من نمی‌توانم از این احساس خلاص شوم که باید یک راه ساده برای انجام این کار وجود داشته باشد، با استفاده از حقایق ابتدایی در مورد اعداد مختلط مانند نامساوی مثلثاتی. متأسفانه من دارم در حلقه‌ها قرار می‌گیرم.
A.384	What does this bracket notation mean?	I am currently taking MIT6.006 and I came across this problem on the problem set. Despite the fact I have learned Discrete Mathematics before, I have never seen such notation before, and I would like to know what it means and how it works, Thank you: $$ f_3(n) = \binom n2$$ (Transcribed from screenshot)	discrete-mathematics,algorithms			این نشانه گذاری پرانتز چه معنایی دارد؟	در حال حاضر دوره MIT6.006 را در حال حاضر دارم و با این مسئله در مجموعه مسئله روبه‌رو شده‌ام. با وجود اینکه من پیش از این ریاضیات گسسته را یاد گرفته‌ام، هرگز چنین نشانه‌گذاری را قبلاً ندیده‌ام، و می‌خواهم بدانم این چه معنایی دارد و چگونه کار می‌کند؟ متشکرم:$$ f_3(n) = \binom n2$$
A.385	Properties of size function in a general Euclidean domain	In ring theory a given ring $R$ is called a Euclidean domain if there exists a function $\sigma:R -\{0\}\rightarrow \{0,1,2,3...\} $ which satisfies the division algorithm i.e. $ $ if $a,b \in R$ then there exists $q,r \in R$ such that $b=aq+r$ and either $r=0$ or $\sigma(r)\lt \sigma(a) $ Now I want to ask if we can prove, using just this definition that an element of larger degree won't divide an element of smaller degree. In specific rings such as (i) the integers we can say$$\sigma(a)=|a|$$ $$\sigma(ab)=\sigma(a)\sigma(b)$$ ii) polynomials where$$\sigma(f(x))=deg(f(x))$$$$\sigma(ab)=\sigma(a)+\sigma(b)$$ So in both the above cases the size of product of two elements will always be greater than or equal to the size of individual elements and hence the larger element can never divide the smaller element. But is this true in general for all Euclidean domains ? And how will we prove that	ring-theory,factoring,euclidean-domain			ویژگی‌های تابع اندازه در یک دامنه اقلیدسی عمومی	در نظریه حلقه‌ها، حلقه داده‌شده $R$ به عنوان یک دامنه اقلیدسی شناخته می‌شود اگر یک تابع $\sigma: R -\{0\}\rightarrow \{0,1,2,3...\} $ وجود داشته باشد که با انجام الگوریتم تقسیم، یعنی اگر $a,b \in R$ باشد، آنگاه $q,r \in R$ وجود داشته باشد به طوری که $b=aq+r$ و یا $r=0$ یا $\sigma(r)\lt \sigma(a) $. حال می‌خواهم بپرسم که آیا می‌توانیم با استفاده فقط از این تعریف ثابت کنیم که عضوی با درجه بزرگتر قابلیت تقسیم را بر یک عضو با درجه کوچک‌تر ندارد. در حلقه‌های خاص مانند (i) اعداد صحیح، می‌توانیم بگوییم: $$\sigma(a)=|a|$$ $$\sigma(ab)=\sigma(a)\sigma(b)$$ (ii) چند جمله‌ای‌ها که: $$\sigma(f(x))=deg(f(x))$$$$\sigma(ab)=\sigma(a)+\sigma(b)$$ بنابراین در هر دو حالت فوق اندازه حاصلضرب دو عضو همیشه بزرگتر یا مساوی اندازه عضوهای تکی خواهد بود و از این رو عضو بزرگتر هیچگاه نمی‌تواند عضو کوچک‌تری را تقسیم کند. اما آیا این در کلیه دامنه‌های اقلیدسی صدق می‌کند؟ و چگونه می‌توانیم این را ثابت کنیم؟
A.386	Prove that $\sum _{n=-\infty }^{\infty } e^{-n^2 \pi x}=\frac{1}{\sqrt{x}}\sum _{n=-\infty }^{\infty } e^{-\frac{n^2 \pi }{x}}$	In Wikipedia's proof of Riemann's functional equation for the zeta function (here, and click "Show Proof"), I find the assertion that $$\sum _{n=-\infty }^{\infty } e^{-n^2 \pi x} = \frac{1}{\sqrt{x}}\sum _{n=-\infty }^{\infty } e^{-\frac{n^2 \pi }{x}}$$ I can't work out how this works. Is it to do with Jacobi theta functions? Mathematica (which seems to use Jacobi's original notation) simplifies the expression on the left hand side above to the Jacobi elliptic theta function (Wikipedia here, plus the 'Auxiliary Functions' section that follows) $$ \begin{aligned} \sum _{n=-\infty }^{\infty } e^{-n^2 \pi x} &= \vartheta_{3}(0,e^{-\pi x}) \\&= \vartheta_{00}(0,e^{-\pi x}) \\&= \vartheta(0,e^{-\pi x}) \end{aligned} $$ Wikipedia defines $$\vartheta(z;\tau) := \sum _{n=-\infty }^{\infty } e^{\pi i n^2 \tau+2 \pi i n z}$$ But setting $z = 0$ and $\tau = e^{-\pi x}$ then gives $$\vartheta(0,e^{-\pi x}) = \sum _{n=-\infty }^{\infty } e^{\pi i n^2 e^{-\pi x}}$$ which is clearly not equivalent to the original expression. I suspect that this may have something to do with nomes, which Wikipedia mentions but I cannot get my head around. So, my two questions are: How do I prove the original equivalence? What am I doing wrong in relation to the Jacobi theta function?	proof-explanation,riemann-zeta,theta-functions			ثابت کنید که $\sum _{n=-\infty }^{\infty } e^{-n^2 \pi x}=\frac{1}{\sqrt{x}}\sum _{n=-\infty }^{\infty } e^{-\frac{n^2 \pi }{x}}$	در اثبات معادله‌ی تابعی ریمان برای تابع زتا (اینجا، و روی "نمایش اثبات" کلیک کنید) در ویکی‌پدیا، این ادعا را می‌یابم که $$\sum _{n=-\infty }^{\infty } e^{-n^2 \pi x} = \frac{1}{\sqrt{x}}\sum _{n=-\infty }^{\infty } e^{-\frac{n^2 \pi }{x}}$$ نمی‌توانم درک کنم که این چگونه کار می‌کند. آیا این مربوط به توابع تتا یعنی تابع‌های تتا جاکوبی است؟ متمتیکا (که به نظر می‌رسد از نمادگذاری اصلی جاکوبی استفاده می‌کند) عبارت بالا را به تابع تتا الیپتیک جاکوبی (ویکی‌پدیا اینجا، به‌همراه بخش 'توابع کمکی' که دنبال می‌شود) ساده می‌کند  $$ \begin{aligned} \sum _{n=-\infty }^{\infty } e^{-n^2 \pi x} &=  \vartheta_{3}(0,e^{-\pi x}) \\&= \vartheta_{00}(0,e^{-\pi x})  \\&= \vartheta(0,e^{-\pi x}) \end{aligned} $$ ویکی‌پدیا تابع زیر را تعریف می‌کند $$\vartheta(z;\tau) := \sum _{n=-\infty }^{\infty } e^{\pi i n^2 \tau+2 \pi i n z}$$ اما تنظیم مقادیر $z = 0$ و $\tau = e^{-\pi x}$ سپس به معادله‌ی زیر منجر می‌شود $$\vartheta(0,e^{-\pi x}) = \sum _{n=-\infty }^{\infty } e^{\pi i n^2 e^{-\pi x}}$$ که به طور واضح با عبارت اولیه معادل نیست. من حدس می‌زنم که این ممکن است مربوط به نام‌ها باشد، که در ویکی‌پدیا اشاره شده اما من نمی‌توانم به آن فکر کنم. بنابراین، دو سوال من این است: چگونه می‌توانم معادله اولیه را اثبات کنم؟ چه اشتباهی دربارهٔ تابع تتا جاکوبی دارم؟
A.387	Any positive integer greater than $11$ is a nonnegative linear combination of $5$ and $4$. My solution	Let $n\in\mathbb{Z}^{+}$, then there exists $k\in\mathbb{Z}_0^+$, such that $n=5k + i, i\in\{0,1,2,3,4\}$. Now analyzing by cases we have: If $i=0$, then $\begin{align*} n = 5k \Rightarrow n = 5k + 4(0). \end{align*}$ If $ i = 1 $, then $\begin{align*} n & = 5k + 1 \\ & = 5k-5(3) +5(3) +1 \\ & = 5(k-3) + 15 + 1 \\ & = 5(k-3) +16 \Rightarrow n = 5(k-3) +4(4). \end{align*}$ If $ i = 2 $, then $\begin{align*} n & = 5k + 2 \\ & = 5k-5(2) +5(2) +2 \\ & = 5(k-2) + 10 + 2 \\ & = 5(k-2) +12 \Rightarrow n = 5(k-2) +4(3). \end{align*}$ If $i=3$, then $\begin{align*} n & = 5k + 3 \\ & = 5k-5 + 5 + 3 \\ & = 5(k-1) +8 \Rightarrow n = 5(k-1) +4(2). \end{align*}$ If $i=4$, then $\begin{align*} n = 5k + 4 \Rightarrow n = 5k + 4(1). \end{align*}$ Thus, every positive number can be expressed as a linear combination of $5$ and $4$. Now using that $n>11$, so we have: $\begin{align*} n &> 11 \\ 5k + i &> 5(2) +1 \\ 5k-5(2) &> 1-i \\ 5 (k-2) &> 1-i \\ k-2 &> \frac{1-i}{5} \\ k &> 2+\frac{1-i}{5}. \end{align*}$ So by increasing over the values ​​that $ i $ takes, we have: $\begin{align*} k &> 2+ \frac{1-i}{5} \geq 2+ \frac{1-0}{5}\\ k &> 2 + 0.2 = 2.2 \end{align*}$ But $k\in\mathbb{Z}_0^+ \Rightarrow k \geq 3 \Rightarrow n \geq 15 $. Thus we have that every positive integer greater than or equal to $15$ is a non-negative linear combination of $5$ and $4$. Finally, let's look at the cases that are still unverified, which are $12$, $13$ and $14$. $\begin{align*} 12 &= 5(0) +4(3) \\ 13 &= 5(1) +4(2) \\ 14 &= 5(2) +4(1). \end{align*}$ Therefore, any positive integer greater than $11$ is a nonnegative linear combination of $5$ and $4$. I think this is the correct solution, I await your comments. If anyone has a different solution or correction of my work I will be grateful.	elementary-number-theory			هر عدد صحیح مثبت بزرگتر از $11$ یک ترکیب خطی غیرمنفی از $5$ و $4$ است. راه‌حل من:	بگذارید $n\in\mathbb{Z}^{+}$ باشد، در این صورت مقداری چون $k\in\mathbb{Z}_0^+$ وجود دارد که $n=5k + i$ باشد، جایی که $i\in\{0,1,2,3,4\}$. حال با تجزیه و تحلیل موارد، می‌توانیم ببینیم: اگر $i=0$ باشد، آنگاه $\begin{align*} n = 5k \Rightarrow n = 5k + 4(0). \end{align*}$ اگر $ i = 1 $ باشد، آنگاه $\begin{align*} n & = 5k + 1 \\ & = 5k-5(3) +5(3) +1 \\ & =  5(k-3) + 15 + 1 \\ & = 5(k-3) +16 \Rightarrow n = 5(k-3) +4(4).  \end{align*}$ \[\ اگر $ i = 2 $ باشد، آنگاه $\begin{align*} n & = 5k + 2 \\ & = 5k-5(2) +5(2) +2 \\ & =  5(k-2) + 10 + 2 \\ & = 5(k-2) +12 \Rightarrow n = 5(k-2) +4(3).  \end{align*}$ اگر $i=3$ باشد، آنگاه $\begin{align*} n & = 5k + 3 \\ & = 5k-5 + 5 + 3 \\ & = 5(k-1) +8 \Rightarrow n = 5(k-1) +4(2). \end{align*}$ اگر $i=4$ باشد، آنگاه $\begin{align*} n = 5k + 4 \Rightarrow n = 5k + 4(1). \end{align*}$ بنابراین، هر عدد مثبت می‌تواند به عنوان یک ترکیب خطی غیرمنفی از $5$ و $4$ نشان داده شود. حال با استفاده از این که $n>11$، داریم: $\begin{align*} n &> 11 \\ 5k + i &> 5(2) +1 \\ 5k-5(2)  &> 1-i \\ 5 (k-2) &> 1-i \\ k-2 &> \frac{1-i}{5} \\  k &> 2+\frac{1-i}{5}. \end{align*}$   پس با افزایش مقادیر $ i $، داریم: $\begin{align*} k &> 2+ \frac{1-i}{5} \geq 2+ \frac{1-0}{5}\\ k &> 2 + 0.2 = 2.2 \end{align*}$ اما $k\in\mathbb{Z}_0^+ \Rightarrow k \geq 3 \Rightarrow n \geq 15 $. بنابراین ما داریم که هر عدد صحیح مثبت بزرگتر یا مساوی با $15$ می‌تواند به عنوان یک ترکیب خطی غیرمنفی از $5$ و $4$ نشان داده شود. در نهایت، مواردی که هنوز تأیید نشده‌اند، به شرح زیر هستند: $12$، $13$ و $14$.  $\begin{align*} 12 &= 5(0) +4(3) \\ 13 &= 5(1) +4(2) \\ 14 &= 5(2) +4(1). \end{align*}$ بنابراین، هر عدد مثبتی بزرگتر از $11$ می‌تواند به عنوان یک ترکیب خطی غیرمنفی از $5$ و $4$ نشان داده شود. من فکر می‌کنم که این راه‌حل صحیح است، منتظر نظرات شما هستم. اگر کسی راه‌حل دیگری دارد یا اشتباهات کار من را تصحیح می‌کند، سپاسگزار خواهم بود.
