A.1	求出$c$的值,使得理性函数$f(x) = \frac{x^2 + x + c}{x^2 + 2x + c}$的范围不包含$[-1, -\frac{1}{3}]$	我很舒服当被要求计算一个理性函数的范围时,但是我们如何做反转呢?我遇到了这个问题.如果$$f(x)= \frac{x^2 + x + c}{x^2 + 2x + c}$$,那么找到$c$的值,而$f(x)$的范围没有$[-1, -\frac{1}{3}]$.	functions
A.94	没有$2^{\aleph_{0} }$的自然数组,每个两个都有有限的交叉	问题: $2^{\aleph_{0} }$ 集合自然数有没有,每个两个都有有限的交叉.从我读到的无限家庭中,我需要忽略那些具有正确的 $P$ 集合. $P$ 财产:家庭是无线的,但每当我们从家庭中取出有限的许多集合时,这些集合都有无限的交叉.并且可能会找到具有 $T$ 属性的集合. $T$ 属性:家庭是无线的,它是一个几乎塔:当你选择两个集合在家庭中,其中一个几乎包含在另一个. - 可能意味着我们可以找到这样的交叉,因为成员包含在彼此. 然后我认为..找到它们,我应该考虑理数而不是自然数,记住理数可以用自然数来解决这个问题,所以我认为解决各种理数组的家庭的各种方法是帮助.	cardinals,rational-numbers,natural-numbers
A.95	凸路长度和边界 $\sin x$	问题:定义$\sin x$为直角三角形的足 $b$ (在射线中) 和线程中 $1$,证明$$\lim_{x\to 0}\frac{\sin x}x=1$$ (动机是在基本,"泰勒前"和"序列前"的背景中找到$\sin x$的衍生值).我已经看到很多次证据证明它基于弧形长度$x$满足$$\sin x<x<\tan x$$或有时$$\sin x<x<\sin x+1-\cos x$$的实实实实.下界是明确的,因为$\sin x$是直角段的长度,$x$是具有相同的结点的曲线段的长度.但我发现上界是基于这种直观的事实:如果$F$和$\sin x$0是$\sin x$1和Q12,Q13.$\sin x$4是$\sin x$的边界值,则我试图证明$\sin x$的边界值.但我是否有任何类似的例子可以证明$\sin x$的不平等性? $\sin x$的方法是如何实现$\sin x$的.	real-analysis,derivatives,trigonometry,reference-request,arc-length
A.96	让$\sum_i a_i$是正数$a_i$的相近数值. $\sum_i \frac{a_i}{a_i+a_{i+1}+a_{i+2}+\cdots}$总是偏离吗?	让$\sum_i a_i$是相近的总和,所有的$a_i$正.让$s_n=\sum_{i=n}^{\infty}a_i$. $\sum_i  \frac{a_i}{s_i}$总是分离吗?我试过一些例子,如$a_i= r^i$ (几何系列) 和$a_i=1/i^2$	sequences-and-series,analysis
A.97	在那里的向量空间 $\mathbb{R}$ 的维度是什么?	如果我们把$\mathbb{C}$视为$\mathbb{R}$上的向量空间,它的维度将是$2$,因为$\mathbb{C} = span\{1,i\}$.我想到的一个问题是,$\mathbb{R}$的维度将是什么,作为$\mathbb{Q}$上的向量空间?我觉得答案应该是无限的,因为如果维度是有限的,说$n$,那么对于每一个$m := n+1$的真数$x_1,...x_m$有一个线性结合和理系数,给出$0$:$\mathbb{C}$0.乘以$\mathbb{C}$1我们得到的,每个$\mathbb{C}$2的真数有一个线性结合与自然系数,给出$0$.	linear-algebra,vector-spaces
A.98	如果$R:S^{1}\rightarrow S^{1}$是不合理的旋转,$\{R^{n}([x])\}$在$S^{1}$中为所有点密集.	首先,我可以写$R$为$$R(e^{2\pi ix})=e^{2\pi i (x+\alpha)}.$$所以,我可以写$R^{n}(x)$,$\alpha$0为$\alpha$1所以,我需要证明,对于所有$\alpha$2和所有$\alpha$3,每个 $\alpha$5的邻近$\alpha$4包含一个点$\alpha$6这样的$\alpha$7为一些$\alpha$0.即,$\alpha$8是我的方式吗?如果是这样,我现在怎么办呢?如果不是,我需要做什么?我不认为这个问题是重复的.我展示我的证明尝试,这是不同的.	general-topology,circles,rotations,irrational-numbers
A.99	理性可以是函数的连续性集合吗?	我认为,在一个函数中,一个函数的连续性是$f:\mathbb{R}\to\mathbb{R}$的,或者是$\mathbb{Q}$的.	real-analysis,calculus,continuity
A.100	这套套不是关闭的吗?	确实说这个集合$E=(0,1]$在$E\subseteq R$ (在$R$是实数集合) 没有关闭?	real-analysis
A.201	矩阵与分圈具有单边反向是可逆的	我想看看是否有任何基本方法来证明对分圆矩阵的以下断言 (例如不使用韦德伯恩理论或缩技术).如果分圆矩阵的$n\times n$矩阵左向反,则它也有右向反.该断言有对分圆矩阵的基本证据,但我正在考虑分圆.人们也可以给出一些提示.	abstract-algebra,matrices,ring-theory
A.202	圈子被困在田间	在这个问题中,显示一个整体域 $D$ 具有 $[E:F]$ 有限的 $F \subset D \subset E$, $E$ 和 $F$ 字段本身就是一个字段.然而,一个更普遍的结果具有独立地址,似乎值得;因此,让 $F \subset E \tag 1$ 具有 $[E:F] < \infty; \tag 2$ 的字段,如果 $R$ 是一个环,则 $F \subset R \subset E, \tag 3$ 显示 $R$ 是实际上一个字段.	abstract-algebra,ring-theory,field-theory,extension-field
A.203	为什么减值符号消失?	$+(+x) = +x$但为什么是$-(-x) = +x$???这条规则背后的原因是什么?它是非常基本的,而且"显而易见的",因为一个不变成了不.但我不想这样推理,.所以你怎么解释?我只是说在一个实数线上$-x$做了一个转折,$-(-x)$会再次变得正确吗?	abstract-algebra
A.204	两种摩尔菲斯的子方案是它们在残留场所达成一致的点	让$X, Y, Z$是方案,而$X, Y$是$Z$方案.我从其普遍性质中知道"$X$的局部闭式子方案,其中两个$Z$摩尔菲斯M $\pi, \pi': X\rightarrow Y$一致".我也可以定义它为对角形$$\delta :  Y\rightarrow Y\times_Z Y$$的纤维产量与$$(\pi, \pi'): X\rightarrow Y\times_Z Y.$$我的问题:如何证明"两个摩尔菲斯M 一致的地方闭式子方案"的底部集合与两个摩尔菲斯M 结合的点集合相同.很可能很清楚前者包含在后者,但为什么是所有?也就是说,为什么一个点, $\pi, \pi'$一致的残留场必须包含在"$\pi, \pi'$一致的地方子方案"?	algebraic-geometry,schemes
A.205	我们如何找到x为x^n=n^x	找到 x 的值,这样的$x^n=n^x$ 这里,n $\in$ I. 一个解决方案将保持为x=n	algebra-precalculus,logarithms
A.206	我对$\left(1+\frac{1}{n}\right)^n$的极限感到困惑	很好,所以我读了理查德·鲁斯奇克的 AoPS卷2书,我碰到了他简短地告诉$\lim_{n \rightarrow \infty} \left(1+\frac{1}{n}\right)^n=e$的部分.	algebra-precalculus,limits,exponential-function
A.207	什么函数是与$\sum_{k \geq 0}k!/N^k$的不符号等等等?	我正在研究这个问题,以找到一个函数$f(N)$ s.t.$$ f(N) \sim \sum_{k \geq 0}\frac{k!}{N^k} $$ 在 $\sim$ 意思是给出函数$f$和$g$,我们有$f \sim g \implies f = O(g) \text{ and } f=\Omega(g)$. 例如,考虑到上面方程的右侧,输入$N$我们有以下 (这是一个分离数组) $$ f(N) \sim 1 + \frac{1}{N} + \frac{1}{2N^2} + \frac{1}{6N^3} + O\bigg(\frac{1}{N^4}\bigg) $$ 最接近的函数是二进制,在:$$ (N \text{ choose } r) \sim \frac{N^r}{r!} $$	algorithms,asymptotics,approximation,factorial
A.208	什么是$H_n^{(k)}$的标题?	@Claude Leibovici对这个数学堆交换问题的回答 (这是第二个答案) 为一般化的和数 $H_n^{(k)}=\sum_{i=1}^n \frac{1}{i^k}$:$$H_n^{(k)}=n^{-k}    \left(-\frac{n}{k-1}+\frac{1}{2}-\frac{k}{12    n}+O\left(\frac{1}{n^3}\right)\right)    +\zeta (k)$$提供了异比.	asymptotics,harmonic-functions,upper-lower-bounds,harmonic-numbers
A.209	评估确定整体:$\int_0^\infty e^{-hx^2}\;\mathrm{d}x$	我在网上搜索了结果是$\frac{\sqrt{\pi}}{2\sqrt{h}}$,但我不能下载Gauss错误函数 - 这在解决中涉及.	calculus,integration,definite-integrals
A.210	如何优雅地展示$x(1-x) \leq \frac14$?	对于$x \in \mathbb{R}$,考虑$f(x) = x(1-x)$,使用传统方法来找到全球极端,我们可以证明衍生品在$x= \frac12$和$f''(\frac12) < 0$上具有独特的零,因此$x(1-x) \leq \frac14 = f(\frac12)$有更优雅的方式吗?	calculus,inequality
A.211	子1	我试图解决一个麻省理工学院的整合蜂群问题 (1) 当我读错了整体并写 (2) 相反. $$\int\sqrt{x\cdot \sqrt[3]{x\cdot \sqrt[4]{x\cdot\sqrt[5]{x\ldots } }}}\,dx\tag{1}$$ $$\int\sqrt{x^2\sqrt{x^3\sqrt{x^4\sqrt{x^5\sqrt{x^6\sqrt{x^7\sqrt{x^8\ldots}}}}}}}\,dx\tag{2}$$ 我能够解决 (1),因为整体简化为 $x^{e-2}$,然而,我在解决问题 (2).如果我们把根写成功率,我们得到: $$\int x^\frac{2}{2}\cdot x^\frac{3}{4}\cdot x^\frac{4}{8}\cdot x^\frac{5}{16}\ldots\,dx$$ 结合我们得到的功率: $$\int x^{\frac{2}{2}+\frac{3}{4}+\frac{4}{8}+\frac{5}{16}+\ldots}$$ 指标是无限的数量 $$\sum^{\infty}_{n=1}\frac{n+1}{2^n}\tag{3} $$ 我们可以把它分成: $$\sum^{\infty}_{n=1}\frac{n}{2^n}+\sum^{\infty}_{n=1}\frac{1}{2^n} $$ 正确的数量是众所周知的,除了这里,正确的数量从 $n=1$ 开始,这意味着正确的数量评估为 1. 混着与 desmos,整体似乎是 $x^3,x>0$ 暗示 (3) 接近 3 和 $$\int\sqrt{x\cdot \sqrt[3]{x\cdot \sqrt[4]{x\cdot\sqrt[5]{x\ldots } }}}\,dx\tag{1}$$0 接近 2. 我正在努力的部分是什么?	calculus,sequences-and-series
A.212	评估一个无限数组	我得到了$$f(x)=\sum_{n=0}^{\infty}(2n+1)(2x)^{2n}$$函数,我必须评估$f(1/4)$,所以找到$$f(1/4)=\sum_{n=0}^{\infty}\frac{2n+1}{2^{2n}}$$的值,我会很感谢任何帮助,因为我很迷失.	calculus,sequences-and-series,power-series,taylor-expansion
A.213	计算$\sum_{x=1}^{\infty} \frac{(x-1)}{2^{x}}$	我可以证明它合,但我不知道它合的值.	calculus,power-series
A.214	显示$\int\limits_{-\infty}^\infty e^{-\pi x^2}dx = 1$	由于 $e^{-x^2}$ 的反导函数是由错误函数给出的,所以我们不能直接评估整体,所以我试图使用功率系列扩展,希望能够看到结果的系列将会融合到 $\frac{1}{2}$: $$|\int\limits_0^t e^{-\pi x^2}dx-\frac{1}{2}| = |\int\limits_0^t\sum\limits_{n=0}^\infty\frac{\pi^n\cdot x^{2n}}{n!}dx - \frac{1}{2}| = |\sum\limits_{n=0}^\infty\frac{\pi^n\cdot t^{2n+1}}{n!\cdot(n+1)}-\frac{1}{2}|$$ 然而,我怀疑它会融合,而且Wolfram数学的快速检查确实表明,在 $t\to\infty$ 中,结果的系列将会分离.我做错了什么?有人能帮我证明这个问题吗?任何帮助都会非常感谢.	calculus,integration,improper-integrals
A.215	衍生品的不连续性集	证明一个随处可分化函数 $f(x)$ 的衍生函数的不连续性集合是第1类.让 $f'(x)$ 是一个随处可分化函数 $f(x)$ 的衍生函数.现在,由于任意函数的不连续性集合可以被写成一个可计的闭集合的结合.所以让 $A$ 是 $f'(x)$ 的不连续性集合,然后我们可以写 $$A=\bigcup_{n=1}^{\infty}A_n$$ 在所有 $A_n$ 的闭集合中.现在假设 $n=n_0$ 的集合 $A_{n_0}$ 没有任何密度,那么就有一个开放间隔 $(p, q)$ 这样,在开放间隔 $(p, q)$ 中任何间隔 $I$ 我们有 $f(x)$0 因此 $A_{n_0}$ 在开放间隔 $(p, q)$ 中密度,而作为 $A_{n_0}$ 完全封闭,所以它包含了 $(p, q)$ 的间隔,而 $f'(x)$ 是 $(p, q)$ 的开放间隔,所以在任何地方都不能是开放间隔,但在 $(p, q)$ 的开放间隔,所以可以是开放间隔的不连续性间隔,所以 $f'(x)$ 是否可以是开放间隔的,但在 $(p, q)$ 的开放间隔上是不连续性间隔的,所以可以是不连续性间隔的,所以在 $(p, q)$ 的函数上是不连续性间隔的矛盾的.	calculus
A.216	计算$\lim\limits_{t \to + \infty} \int_0^{+ \infty} \frac{ \mathrm d x}{e^x+ \sin tx} $的限值	我已经在这个限制工作了几天,但我没有得到它.问题是计算限制$$\lim_{t \to + \infty} \int_0^{+ \infty} \frac{ \mathrm d x}{e^x+ \sin (tx)}$$ 注意整体是每个$t >0$的定义和融合. 事实上,整体函数是从$$e^x + \sin tx > e^x-1 > x>0$$以来每一个$t >0$的正函数.	calculus,integration,limits,definite-integrals
A.217	计算问题很容易	问:求解在圆 $x^2/a^2 + y^2/b^2 = 1$ 中刻在等腰三角形的最大面积.我的老师通过考虑圆上的两个任意点是三角形的顶点,即$(a\cos\theta, b\sin \theta)$和$(a\cos\theta, -b\sin \theta)$. (让我们说$\theta$是theta) 然后继续推算衍生测试,我理解了) 但他没有说明我们的$\theta$是什么,并宣布这些点总是在圆上.为什么?即使是这样,我们有什么保证这样的形式的点将是我们所需的顶点?	calculus,derivatives
A.218	涉及二项系数复发的问题	现在,我们必须证明:$R(m, n) \leq\left(\begin{array}{c}{m+n-2} \\ {m-1}\end{array}\right)$ 我们必须将RHS上的两个术语分为几对,每次都会减小指数1次. 但组合的外观是不明显的.	combinatorics,combinations,binomial-coefficients,ramsey-theory
A.219	如何用组合论点证明组合性身份	我试图通过一个结合论证证明下面的身份:$$\dbinom{n+r+1}{r}=\sum_{k=0}^{r}\dbinom{n+k}{k}$$	combinatorics,discrete-mathematics,combinations,combinatorial-proofs
A.220	我怎么能证明$\sum_{k=0}^{n} \binom{x+k}{k}=\binom{x+n+1}{n}$的身份	我很难理解如何提供一个结合证据的身份$$\sum_{k=0}^{n} \binom{x+k}{k}=\binom{x+n+1}{n}$$	combinatorics,summation,binomial-coefficients
A.221	写一个正整数需要的$2$的最小数量是多少?	这只是为了乐趣,并受到了估计 pi,仅使用 2s.对于一个正数 $n$,让 $f(n)$ 表示使用加算,减算,乘法,分和指数来表达 $n$ 所需的最小数量 $2$ 问题:你能说什么关于 $f(n)$ 和 $n$0?你给出 $n$ 的小值?你给出 (不符或不符) 边界?我们可以写一个简单的边界吗?我们可以写一个例子,以 $n$ 作为一个比较低的数字,可以给出一个比较低的数字,例如: $n$ 作为一个比较低的数字,我们可以想象 $n$ 作为一个比较低的数字,可以给出一个比 $n$ 类似的答案.	combinatorics,optimization,recreational-mathematics
A.222	一家公司聘请$11$新员工,他们将被分配到四个不同的部门,	一家公司聘请$11$新员工,他们将分配到四个不同的部门,A,B,C,D.每个部门至少有一个新员工.这些任务可以通过多少种方式完成?我知道每个部门 (A,B,C,D) 我应该添加 () ,只要每个部门必须得到一个新员工,我们应该这样开始:$$(x+x^2/2!+x^3/3!+...)^4$$然后如果我们看它是$(e^x-1)^4$.	combinatorics,generating-functions
A.223	结合性证明$\sum_{i=0}^n {n+i\choose i}\frac{1}{2^i} = 2^n$	给一个结合证据证明$\displaystyle\sum_{i=0}^n {n+i\choose i}\frac{1}{2^i} = 2^n$.我不确定Pascal的身份是否有用在这里.或者也许有涉及二进制字符串的方法吗?$2^n$是长度$n$的二进制字符串数,所以如果有办法将这些字符串分解成分离的集合$B_i$与卡丁纳度${n+i\choose i}\frac{1}{2^i}$,使用这种方法的证据可能会有效.${n+i\choose i}$是长度$n+i$的二进制字符串数,与确切$i$的,因为一个可以选择$n+i$位置中的$i$以${n+i\choose i}$的方式成为一个,并以一种方式做剩余的零.然后我们将这些字符串分解为长度$i$的二进制字符串数,虽然我不确定如何推断这项结合意义.我最有可能是这样思考.	combinatorics,elementary-set-theory,summation,combinatorial-proofs
A.224	我认为我发现了$\varepsilon$-$\delta$连续性定义的缺陷.	如果我有一个函数$f(x)$定义如下.$f(x) = 1$对于所有$x<1$和$x>2$;$f(x) = 100$对于$x = 1.5$;$f(x)$在其他任何地方都未定义.根据$\varepsilon$-$\delta$的连续性定义,如果我把$\delta$视为比$0.5$小的正数,那么$f(x)$的定义是$x = 1.5$的连续性,因为$\delta$邻居中只有一个点定义,但$f(x)$显然不是$x = 1.5$的连续性.下面是$\varepsilon$-$\delta$的连续性定义:$f(x)$函数在其域的$f(x)$0点是连续性的,如果对于每一个正数$\varepsilon$我们可以找到一个正数$\delta$这样的$f(x)$1为$f(x)$2值在$f(x)$3域中,$f(x)$4为QZ.	continuity
A.225	求立方方程的非唯一根的总数	实际数 $\alpha,\beta$满足 $$\alpha^3-3\alpha^2+5\alpha-17=0\tag{1}$$ $$\beta^3-3\beta^2+5\beta+11=0\tag{2}$$ 求 $\alpha+\beta$ 两个立方方程的三个根是独一无二的,还是只有一个根?你怎么证明?对这个问题最好的方法是什么?我试图使用维塔的公式,其中 (1) 和 (2) 的三个根的总和是: $$\alpha_1+\alpha_2+\alpha_3=3$$ $$\beta_1+\beta_2+\beta_3=3$$ 总和两者, $$\alpha_1+\alpha_2+\alpha_3+\beta_1+\beta_2+\beta_3=6$$ 假设每个 (1) 和 (2) 的根只有一个根,我们就完成了,但如果没有?	cubic-equations
A.226	曲线$x^{x^y}=y$的参数化	我正在看图表的方程 $x^{x^y}=y$ (Desmos链接).这个图表有两个在点$(1/e^e,1/e)=(e^{-e},e^{-1})$交叉的组件.组件1 (我会称之为) 是组件$x^y=y$的简单参数化$$(x,y)=\left(t^{1/t},t\right),\qquad0 Component 2 is a path between the points $(0,0)$ and $(0,1)$.  Does component 2 also admit a parameterization?  To clarify: Component 2 is a path so of course it abstractly admits a parameterization, but I'm asking if there is a parametrization that we can actually write down algebraically in terms of elementary functions.  My motivation for this question is from the limiting behavior of the sequence $0,1,x,x^x,x^{x^x},x^{x^{x^x}},\ldots$, whose behavior is closely related to the solutions to QZ1. In particular, if $x$ is less than $e{-e}$然后这个序列在组件2的上部和下部之间交替.	curves,parametric,plane-curves,parametrization
A.227	问:关于此的问题	我不是这个领域的专家,但我知道$1+2+3...=-\dfrac{1}{12}$不与"真实"数学有关,但这一切都与zeta函数有关;然而,我看了一个数学视频,并表示:$$ \frac{x(x+1)}{2} $$...实际上是系列$1+2+3...$等的完美方程,其中$x$代表了系列$n$等,$y$是系列的总和到$n$.所以,你可以得出结论:$$ \sum^{n}_{i=1}1+2+3...=\frac{x(x+1)}{2} $$然而,这是变得奇怪的地方;你可能猜测,方程的根源是$x=0,-1$但是如果我想找到从$-1$到$1+2+3...=-\dfrac{1}{12}$0的根源的整体,这是$x$轴下,我得到以下:$1+2+3...=-\dfrac{1}{12}$1所以,我的问题是为什么;	definite-integrals,summation,quadratics,zeta-functions
A.228	具有参数的可怕的整体	让我们来看 $\quad f(x)=\int_{0 }^{+\infty}cos\left(\frac{t^3}{3}+xt\right) d t$ 找出整体 $$F(x, y)=\int_{-\infty}^{+\infty} f(t+x) f(t+y) d t$$ 我试图探索f(x),把它分成部分,得到它融合.F(x,y) 很难调查,因为整体的产量在那里,我不知道该怎么处理它.	definite-integrals,improper-integrals
A.229	求函数的整体,涉及x的部分	整体是:$$\int_{0}^{1}\big\lbrace\frac{1}{x}\big\rbrace \big\lbrace\frac{1}{1-x}\big\rbrace \big\lbrace1-\frac{1}{x}\big\rbrace dx$$ 个,$\big\lbrace x\big\rbrace$代表了$x$的部分部分.我首先尝试使用零件式定义来分解它,但我无法弄清楚如何做到,因为没有任何一致的模式,我可以发现.我试图图图图图图它来得到一个想法,但这也没有带来任何结果.最后,我试图使用确定整体的属性$\int_{0}^{a}f(x)dx=\int_{0}^{a}f(a-x)dx$但第一和第二条款保持相同,最后一条款改变了,但没有导致任何明显的变化.我现在卡住了.任何帮助都会被赞赏.	definite-integrals,fractional-part
A.230	关于Ramsey号的定义问题	所以我通过了Ramsey数的定义,我有一个基本问题.定义:对于任何给定的数色,$c$,和任何给定的整数$n_1, …, n_c$,有一个数,$R(n_1, …, n_c)$,这样如果一个完整的图形的边缘$R(n_1, ..., n_c)$有色彩的不同色彩,然后对于一些i之间的1和c,它必须包含一个完整的子图形的序列ni的边缘都是颜色的i.问题:多彩的Ramsey数量$R(n_1,n_2,..n_c) $是相同的$R(n_2,n_1,..n_c) $或$ {n_1,n_2,..n_c}$的任何其他变化?定义似乎意味着这样,我只是想验证我是否正确思考.我读过$R(m,n)=R(n,m)$但没有什么关于多彩的Ramsey数量的对称性.	definition,ramsey-theory
A.231	为什么1被 aleph 零除以未定义?	最近我一直在思考无限,我想到的一个是,如果你能得到一个定义值的对方性一个跨界数.所以,我插入了$\frac{1}{א_0}$到WolframAlpha,它说: img1为什么这样?这不应该是类似于这个情况吗?$$\lim_{x\to\infty} \frac{1}{x} =0$$$\infty$和$א_0$在这个背景下不是同等值?我在这里缺失了什么?	definition
A.232	诱导矩阵规范的定义	我正在混在2种定义诱导矩阵规范的变体之间.因为$\mathbb{R}^n$的规范$||\cdot||$,诱导矩阵规范由$$ \left\lVert A \right\rVert = \max_{\mathbf v\not =0}\frac{\left\lVert A\mathbf v \right\rVert}{\left\lVert \mathbf v \right\rVert} \qquad for \quad A \in \mathbb{R}^{n\times n}.$$定义.我试图从这个定义中推断第二种变体,即$$\left\lVert A \right\rVert =\max_{\Vert \mathbf w\Vert = 1}\Vert A \mathbf w\Vert.$$考虑$\mathbf v= \frac{\left\Vert\mathbf v\right\rVert\mathbf v}{\left\Vert\mathbf v\right\rVert}=\mathbf w\left\Vert\mathbf v\right\rVert $在$\mathbf w= \frac{\mathbf v}{||\mathbf v||}$和$||\mathbf w||=1$的地方.因此,$$ \left\lVert A \right\rVert = \max_{v\not =0}\frac{\left\lVert A\mathbf v \right\rVert}{\left\lVert \mathbf v \right\rVert}= \max_{v\not =0}\frac{\left\lVert A(\mathbf w\left\Vert\mathbf v\right\rVert )\right\rVert}{\left\lVert \mathbf v \right\rVert}=\max_{\mathbf v\not=0}\frac{||\mathbf v||}{||\mathbf v||}\Vert A \mathbf w\Vert.$$我不知道从这里如何继续.我还在阅读教科书里说:$$\left\lVert A \right\rVert =\max_{\Vert \mathbf w\Vert = 1}\Vert A \mathbf w\Vert \quad for \quad \mathbf w \in \mathbb{R}^n .$$我的问题是,它不应该是$||\cdot||$0吗?因为$||\cdot||$1意味着$||\cdot||$2	definition,norm
A.233	定义衍生式向量的动机以及为什么它们应对$f\in C^\infty(M)$作用	我正在重新审视李的引入滑动变体中的接空间的定义,我试图说服自己为什么我们可以定义接向量为从事 $p\in M$点的衍生:让 $M$ 成为一个滑动的多元,让 $p\in M$ .一个线性地图 $v:C^\infty(M)\to \mathbb{R}$ 被称作$p$的衍生,如果 \begin{align*} v(fg) = f(p)vg + g(p)vf \end{align*} for all $f,g\in C^\infty(M)$.  So far, I know that if $M=\mathbb{R}^n$, then each derivation can be given as a directional derivative in some direction in $\mathbb{R}^n$. After reading the parts on the differential and its computation in coordinates, I'm still wondering why we would be interested in defining a tangent vector as a map that acts on functions on the manifold and the benefits from acting on smooth functions. The main reason that I can think of is that the collection of derivations at a point forms a vector space, which is we what want for a tangent space. I have also looked at the approach of defining tangent vectors with equivalence classes of curves, but it seems that there's also an action on $f\in C^\infty(M)$ going on; we call curves $\gamma:J\to M$ the tangent vectors, and they have a directional-derivative-like operators that act on $f\in C^\infty(M)$ by \begin{align*} \left.\frac{d}{dt}(f\circ \gamma)(t)\right|_{t=0}. \end{align*} This seems really similar to how a vector in $\mathbb{R}^n$ defines its own directional derivative, but again, I'm not sure why the action on $f\in C^\infty\M) $ 有用/显著.	differential-geometry,differential-topology,smooth-manifolds,tangent-spaces
A.234	多项数的萨尔德定理	我在对Sard定理的某种显然微不足道方面有所困难,但在网上找不到任何东西.让$f$成为多项数.根据Sard定理,对重值集的$f(Z)$图像$$Z = \{a \in X : f'(a) = 0\}$$的尺寸为零.如果我想证明集的$Z$本身在$f$领域的尺寸为零?我觉得这很简单,但我只是不能得到它.	differential-topology
A.235	解决二离子方程$ax^2 + bx + c = y^2$的方法	我如何解决二离子方程$ax^2 + bx + c = y^2$?我迄今为止的方法是使用转换$X = 2ax + b$和$Y = 2y$.应用这,我们得到$X^2 - dY^2 = n$,其中$n = b^2 - 4ac$和$d = a$.$X^2 - dY^2 = n$是佩尔方程.问题:还有其他方法吗?	diophantine-equations,computational-complexity,pell-type-equations
A.236	在迪里赫莱分布中正常化常数	根据参考 (例如维基百科和其他地方),Dirichlet分布,由$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$参数化为$$ D(x_1, \ldots, x_K) = \frac{1}{\mathrm{B}(\boldsymbol\alpha)} \prod_{i=1}^K x_i^{\alpha_i - 1} $$ ,其中$$ \mathrm{B}(\boldsymbol\alpha) = \frac{\prod_{i=1}^K \Gamma(\alpha_i)}{\Gamma\left(\sum_{i=1}^K \alpha_i\right)}. $$所以,如果$K = 2$和$\alpha_1 = \alpha_2 = 1$则这给出$ D(x_1, x_2) = 1/\mathrm{B(\boldsymbol\alpha)} $ ,其中$$ \mathrm{B}(\boldsymbol\alpha) = \Gamma(1)^2 / \Gamma(2) = 1 $$则为$D(x_1, x_2) = 1$,所有$x_1, x_2$.然而,$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$0是定义在$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$2中定义的标准$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$1-简体的$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$3和$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$4.这是两个点$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$5和$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$6的跨度 (或相似的体).由于这是$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$7的线段,因此Dirichlet分布在这个简体上是$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$7,而不是预期的$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$1.我在这里有什么错误?同样的问题在更高的维度上出现.例如,对于$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$8,简体是一个边形与$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$7,但$\boldsymbol{\alpha}=(\alpha_1,\ldots,\alpha_K)$9的常规区域是什么?	dirichlet-series
A.237	没有任何含义的重写命题	我想重新写下列类型的命题,没有简单或双重含义:$p \land \lnot q \to r$ $p \land \lnot q \to r \land q$ $(p \to r) \leftrightarrow (q \to r)$	discrete-mathematics,logic
A.238	相当性关系的定义	我正在阅读肯尼斯·罗森 (Kenneth Rosen) 的"分离数学及其应用"文本 (第5版) 里,我认为$R$是反射式,对称和过渡式的.所以我们对$a,b,c \in A$ $a R a$ (根据反射式的意义 R) 的定义是正确的.如果 $a R b$则 $b R a$ (根据反射式的特性 R) 如果 $a R b$则 $b R c$则 $aRc$ (根据过渡式的特性 R) 则我们可以满足于 $R$和 $R$的相应性,如果 $R$和 $R$是不对称的,那么我们可以说,如果 $R$和 $R$是不对称的,那么我们可以说,如果 $R$和 $R$是不对称的,那么我们可以说,如果 $R$和 $R$是不对称的,那么我们可以说,如果 $R$和 $R$是不对称的,那么我们可以说,如果 $R$和 $R$是不对称的,那么我们可以说, $R$和 $R$是对称的,然后我们可以说, $R$和 $R$是对称的关系.	discrete-mathematics,elementary-set-theory,proof-writing,definition,relations
A.239	假证,对称和过渡关系已经反射	如果$(x, y) \in R$则对称性属性意味着$(y, x) \in R$.使用$(x, y)$和$(y, x)$的过渡性属性,我们可以得出$(x, x) \in R$的结论.这是公平的逻辑还是错误的?	discrete-mathematics,relations,fake-proofs
A.240	巴斯卡拉的"4"和"2"常数意味着什么,它们来自哪里?	在bhaskar中,得到结果的方法是得到$\Delta  = b^2 – 4ac$,然后$X = (–b \pm \sqrt\Delta)/2a)$.	education
A.241	$n^3 +6n^2-7n$的可分割性	让$n = 2, 3, 4, ...$是整数. 显示$n^3 +6n^2-7n$是可乘以$6$的. 如何处理这个?使用模块化算术或其他方法?	elementary-number-theory
