A.342	Four students are giving presentations	In four sections of a course, running (independently) in parallel, there are four students giving presentations that are each Exponential in length, with expected value of$10 $minutes each. How much time do we expect to be needed until all four of the presentations are completed? I'm a little thrown off by this question since it's in the chapter of order statistics in my book. But I believe that this is just gamma distribution. If each student has expected value of $10$ minutes each. Shouldn't the time needed till all four of the presentations are completed be $40$ minutes? $(10 \cdot 4 = 40)$ Or is it the following. Calculate the density of the fourth order statistics $$f(x_4) =\frac{2}{5}e^{\frac{-x}{10}}\left(1-e^{\frac{-x}{10}}\right)^3.$$ Then $$E(X_4) = \int_0^\infty\frac{2x}{5}e^\frac{-x}{10}\left(1-e^\frac{-x}{10}\right)^3 \,dx= 125/6.$$ So is the answer $40$ minutes or $125/6$ minutes? Any help is greatly appreciated.	四名学生正在演讲	在课程的四个部分中,每个学生都会同时进行演讲,每个演讲的长度是指数值的,每个演讲的预期值为$10 $分钟.我们预计要花多少时间才能完成四个演讲?我对这个问题感到有些困惑,因为它在我的书中的顺序统计章节中.但我认为这是只是马分布.如果每个学生的预期值是$10$分钟.每一个演讲的时间都不应该是$40$分钟吗?$(10 \cdot 4 = 40)$还是是.计算第四顺序统计的密度$$fx_4) =\frac{2}{5}{\frac{x}{10}{10}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{1}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}}{5}{5}}{5}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}{5}{5}}{5}{5}{5}{5}{5}}{5}}{5}{5}{5}{5}}{5}{5}{5}{5}{5}}{5}{5}}{5}{5}}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}{5}{5}}{5}{5}{5}{5}{5}}{5}}{5}{5}}{5}{5}}{5}{5}}}{5}{5}}{5}{5}}{5}{5}}{5}{5}}{5}}}{5}{5}{5}}}}}{5}{5}}{5}{5}}{5}{5}{5}{5}{5}{5}{5}}}}}{5}{5}{5}}}{5}{5}}{5}{5}}{5}{5}}{5}}}{5}{5}}{5}}}}}{5}{5}}}{5}{5}}}}{5}}}{5}}}}}}}{5}{5	solution-verification,exponential-distribution,order-statistics,gamma-distribution
A.343	When two dice are identical, why are ordered pairs considered for determining probability of getting sum x?	Problem statement : +++++++++++++++ Given two identical unbiased dice, determine the probability of getting sum as 7. Event  = Sum of dots on the top face of both dice is 7. $E = {(1,6),\ (2,5),\ (3,4),\ (4,3),\ (3,4),\ (5,2),\ (6,1)}$ $|Sample Space|$ = $36$. Hence, $P(E) = 1/6$ I have a doubt here. As the two dice are given identical, why do we have to consider ordered pairs? Shouldn't it be unordered consisting of only 3 possible pairs $\{(1,6),\ (2,5),\ (3,4)\} $? Hence, $|S| = 21$ and $P(E) = 3/21$.	如果两个子是相同的,为什么在确定获得x的概率时考虑排序的对?	问题说明:+++++++++++++++ 鉴于两个相同的无偏的子,确定获得 sum 的概率为 7.事件 = 两个子上面的点数量为 7. $E = {(1,6),\ (2,5),\ (3,4),\ (4,3),\ (3,4),\ (5,2),\ (6,1)}$ $|Sample Space|$ = $36$. 因此,我在这里怀疑 $P(E) = 1/6$.由于两个子是相同的,为什么我们必须考虑有序的对?它不应该是无序的,仅由3个可能的对子 $\{(1,6),\ (2,5),\ (3,4)\} $组成? 因此, $|S| = 21$ 和 $P(E) = 3/21$.	probability
A.344	Any collection of subsets of a set is a subbasis for a topology	Theorem Any collection of subsets $\mathcal{A}$ of a nonempty set $X$ forms the subbasis for a unique topology $\tau$ on $X$. This theorem is absolutely amazing to me. I really enjoy the idea of it as a powerful tool, but I have come up with a counterexample that I just can't get over. So the theorem states that any collection of subsets of a nonempty $X$ form a subbasis for a unique topology on $X$. The emphasis there is any. So, consider the following counterexample: Let $X= \{a,b,c,d,e\}$ and let $\mathcal{A}=\{\{a\}\}$. Clearly, this is a collection of subsets of $X$. Assume that, by our theorem, then $\mathcal{A}=\{\{a\}\}$ is a subbasis for some topology on $X$. Okay, so since $\mathcal{A}$ is a subbasis of some topology on $X$, let's try taking intersections of members of $\mathcal{A}$. Well, $\{a\}\cap\{a\}=\{a\}$. Then our basis for our topology is $\mathcal{B} = \{\{a\}\}$ This is problematic because this means that our basis $\mathcal{B}$ is just $\{a\}$, but note that $\displaystyle\bigcup \mathcal{B} = \{a\}$ and $\{a\} \neq X.$ Therefore, $X \not \in \tau.$ How do we get $X$ in $\tau$? Is my counterexample logically consistent?	集合的任何子集都是一个拓的子基础	定理 任何集合不空集合 $X$ 的子集$\mathcal{A}$ 构成$X$ 的独一无二的子集$\tau$ 的子集.这定理对我来说是绝对令人惊叹的.我非常喜欢它作为一个强大的工具的想法,但我已经提出了一个反例,我只是无法克服.所以定理说,任何集合不空集合 $X$ 的子集$X$ 构成$X$ 的独一无二的子集$X$ 的子集.强调是有.所以,考虑下面的反例:让$X= \{a,b,c,d,e\}$ 和让$\mathcal{A}=\{\{a\}\}$.显然,这是$X$ 的子集.假设,根据我们的定理,那么$\mathcal{A}=\{\{a\}\}$ 是$X$ 上某种子集的子集.好吧,所以,因为$\mathcal{A}$ 是$X$ 上某种子集的子集,让我们试图得到$\mathcal{A}$ 的交叉点.	general-topology
A.345	Elementary geometry question: How to calculate distance between two skew lines?	I am helping someone with highschool maths but I got stacked in a elementary geometry problem. I am given the equation of two straigh lines in the space $r\equiv \begin{cases} x=1 \\ y=1 \\z=\lambda -2 \end{cases}$ and $s\equiv\begin{cases} x=\mu \\ y=\mu -1 \\ z=-1\end{cases}$ and asked for some calculations. First I am asked the relative position of them so I get they are skew lines. After that I am asked for the distance between the two lines. In order to get the distance I have to calculate the line that is perpendicular to both of them in the "skewing" point, check the points where it touches the other two lines (sorry, not sure about the word in English) and calculate the module of this vector. Im having trouble calculating the perpendicular line. I know I can get the director vector using vectorial product, but  I'm not sure how to find a point so that I can build the line.	基本几何问题:如何计算两个偏差线之间的距离?	我在帮助某个人高中数学,但我被堆积在一个基本几何问题.我得到了两个直线的方程在空间$r\equiv \begin{cases} x=1 \\ y=1 \\z=\lambda -2 \end{cases}$和$s\equiv\begin{cases} x=\mu \\ y=\mu -1 \\ z=-1\end{cases}$中,并要求一些计算.首先我被问到它们的相对位置,所以我得到它们是偏向线.然后我被问到两条线之间的距离.为了得到距离,我必须计算直线,是垂直于它们的两个在"偏向"点,检查它碰到其他两个线的点 (抱歉,不确定英语中的词) 并计算这个向量的模块.我计算垂直线.我知道我可以得到导向向向向量产量,但我不确定如何找到一个点,这样我可以使用直线构建.	geometry
A.346	Greatest lower bound in Q	I have a set $$ \{ r \in \mathbb Q \mid r^2 >2, r>0 \}$$ I was wondering why it does not have the greatest lower bound. Isn't $0 \in \mathbb Q$ a greatest lower bound for this set in rational numbers?	在Q中最大的下边界	我有一个集合$$ \{r \in \mathbb Q \mid r^2 >2, r>0 \}$$ 我想知道为什么它没有最大的下边界.	supremum-and-infimum
A.347	GCD (a,b) =1 prove GCD ( (a+b), (a-b) ) = 1 or 2	if GCD of $(a, b) = 1$, prove that GCD $(a+b, a-b) = 1$ or $2 .$ The proof goes like: Let GCD $( a+b, a-b ) = d$ and let there exist integers m and n such that $ a+b =md$  and $ a-b = nd.$ By adding and subtracting these two equations we get: $2a = (m+n)d$ and $2b = (m-n)d$ , because $a, b$ are coprime then $2$ GCD $(a,b)$ = GCD $(2a, 2b),$ and so on. My question is, why do we have to add and subtract above equations? I need to understand the concept of this prove in some more details. Thanks!	证明GCD (a,b) =1证明GCD (a+b), (a-b) =1或2	如果GCD的$(a, b) = 1$,证明GCD $(a+b, a-b) = 1$或$2 .$证明证明是这样的:让GCD $( a+b, a-b ) = d$存在整数m和n这样的$ a+b =md$和$ a-b = nd.$通过添加和减去这两个方程,我们得到:$2a = (m+n)d$和$2b = (m-n)d$ ,因为$a, b$是共数,然后$(a, b) = 1$0GCD $(a, b) = 1$1=GCD $(a, b) = 1$2等等.我的问题是,为什么我们必须在方程上加和减去?我需要了解这个概念证明更多细节.谢谢!	divisibility,gcd-and-lcm
A.348	Question about determinant of a block matrix	I was studying block matrices and suddenly this question came to my mind. Let $A, B \in \Bbb R^{n \times n}$. From this Wikipedia page, $$\det \begin{pmatrix} A & B\\ B & A\end{pmatrix} = \det(A-B)\det(A+B)$$ even if $A$ and $B$ do not commute. Does a similar condition hold for the following block matrix? $$\begin{pmatrix} A & -B\\  B & A \end{pmatrix}$$	关于区块矩阵的确定量问题	我正在研究块矩阵,突然这个问题就在我脑海中出现了.让$A, B \in \Bbb R^{n \times n}$.从这个维基百科页面,$$\det \begin{pmatrix} A&B\\B&A\end{pmatrix} = \det(A-B)\det(A+B)$$即使$A$和$B$不通勤.是否适用于下面的块矩阵?$$\begin{pmatrix} A& -B\\B&A \endpmatrix}$$	matrices,determinant,block-matrices
A.349	Inverse to Stirling's Approximation	The equation for Stirling's Approximation is the following: $$x! = \sqrt{2\pi x} * (\frac{x}{e})^x$$ Writing as a function for y gives us the following: $$y = \sqrt{2\pi x} * (\frac{x}{e})^x$$ Is there a way to solve this equation for x, effectively finding an inverse to this function?	逆向于斯特林的近似	斯特林近似方程是这样的:$$x! = \sqrt{2\pi x} * (\frac{x}{e})^x$$ 写为y 的函数给我们以下结果:$$y = \sqrt{2\pi x} * (\frac{x}{e})^x$$ 有没有办法解决这个方程的 x,有效地找到这个函数的逆?	factorial,inverse-function
A.350	Induction proof for natural numbers in a division operation	I want to proove that 2 and 3 divide $x^3 - x, x \in \mathbb{N}$ and I'm stuck at the inductive step, here's where I'm at: For all $x \in \mathbb{N}$, let $P(x)$ be the  proposition: 2 and 3 divide $x^3 - x$ Basic step: the first term in $\mathbb{N}$ is $0$, then: $\frac{0^3 - 0}{2} = 0$ et $\frac{0^3 - 0}{3} = 0$, thus $P(0)$ is true. Inductive step: For the inductive hypothesis, we assume that $P(k)$ is true for an arbitrary nonnegative integer k bigger than 0. That is, we assume that 2 and 3 divide $k^3 - k$ To carry out the inductive step using this assumption, we must show that when we assume that $P(k)$ is true, then $P(k + 1)$ is also true. That is, we must show that 2 and 3 divide $(k+1)^3 - (k+1)$ Is the next step here is that we need to prove that $\frac{(k+1)^3-(k+1)}{2}$ and $\frac{(k+1)^3-(k+1)}{3}$ are integers? thus 2 and 3 divide $(k+1)^3 - (k+1)$?	在分数操作中对自然数进行诱导证明	我想证明2和3分为$x^3 - x, x \in \mathbb{N}$,我停留在诱导步骤,这是我处于:对于所有$x \in \mathbb{N}$,让$P(x)$是命题: 2和3分为$x^3 - x$基本步骤:$\mathbb{N}$中的第一个术语是$0$,然后:$\frac{0^3 - 0}{2} = 0$和$\frac{0^3 - 0}{3} = 0$,因此$P(0)$是真的.诱导步骤:对于诱导假设,我们假设$x^3 - x, x \in \mathbb{N}$0是对任意的非负整数 k 超过0的真实.	induction,divisibility,natural-numbers
A.351	Application of Fatou's Lemma but something simpler is better?	The question Let $(X,\mathcal{A},\mu)$ be a measure space. Let $A_n$ be a sequence of sets in $\mathcal{A}$. Define $A := \{ x \in X $ such that  for all but finitely many $n \in \mathbb{N}$ it holds that $x ∈ A_n$ $ \}$ Show that $\lim_{n\to\infty}\inf \mu (A_n) \geq \mu(A)$ My attempt $ \mu (A_n) = \int_X \chi_{A_n} d\mu$ and so by Fatou's lemma: $\lim_{n\to\infty}\inf \mu (A_n) = \lim_{n\to\infty}\inf \int_X \chi_{ A_n} \geq \int_X \lim_{n\to\infty}\inf \chi_{A_n} d\mu$ Now all I need to show is that $\lim_{n\to\infty}\inf \chi_{A_n}(x)  = \chi_A(x)$ a.e Consider $x\in A$ then eventually $x\in A_n \forall n $ eventually and so $\chi_{A_n}(x) = 1 \forall n $ and so $\lim_{n\to\infty}\inf \chi_{A_n}(x)  = \lim_{n\to\infty} 1 = 1= \chi_A(x)$ Now consider $x\not\in A$ then $\forall N \in \mathbb{N} \exists n >N$ such that $x \not\in A_n$ and so $\inf_{m \geq n} \chi_{A_n}(x) = 0 \forall n$ and hence $\lim_{n\to\infty}\inf \chi_{A_n}(x)  = \lim_{n\to\infty} 0 = 0= \chi_A(x)$ Ando so the required follows. However this feels awfully complicated and I was wondering if anyone has any tips for something simpler	应用法图的法,但更简单的东西更好?	问题让$(X,\mathcal{A},\mu)$成为一个测量空间.让$A_n$成为$\mathcal{A}$中的集合的序列.定义$A := \{ x \in X $这样,但对于所有但有限的许多$n \in \mathbb{N}$它持有$x ∈ A_n$ $ \}$ 显示$\lim_{n\to\infty}\inf \mu (A_n) \geq \mu(A)$我的尝试$ \mu (A_n) = \int_X \chi_{A_n} d\mu$和如此的法图的法:$(X,\mathcal{A},\mu)$0现在我需要展示的只是$(X,\mathcal{A},\mu)$1即 $(X,\mathcal{A},\mu)$2然后最终 $(X,\mathcal{A},\mu)$3最终考虑$(X,\mathcal{A},\mu)$4和如此的$(X,\mathcal{A},\mu)$5现在考虑$(X,\mathcal{A},\mu)$6然后$(X,\mathcal{A},\mu)$7这样的$(X,\mathcal{A},\mu)$8和如此的$(X,\mathcal{A},\mu)$9和因此$A_n$0Ando所以所需的.	measure-theory
A.352	find a positive continuous function with a finite area : $\int_0^\infty f(x) dx$ , but the $f(x)\rightarrow$ doesn't exist.	find a positive continuous function with a finite area : $\int_0^\infty f(x) dx$ , but the limit of $f(x)$ as $x$ goes to infinity doesn't exist. I tried finding such a function but I failed .	找到一个有有限的函数:$\int_0^\infty f(x) dx$,但$f(x)\rightarrow$不存在.	找到一个有有限的函数:$\int_0^\infty f(x) dx$,但$f(x)$的极限是没有的,因为$x$走到无限.我试图找到这样的函数,但我失败了.	real-analysis,calculus,limits
A.353	Can someone explain why if two random variables, X and Y, are uncorrelated, it does not necessarily mean they are independent?	I understand that two independent random variables are by definition uncorrelated as their covariance is equivalent to 0: $Cov(x,y) = E(xy)- E(x)E(y)$ $E(x)*E(y) = E(xy)$, when x and y are two random independent variables. Therefore, $Cov(x,y) = 0$. However, I am having trouble understanding if two random variables, X and Y, are uncorrelated, it does not necessarily mean they are independent. Could someone also give me a real world example of when two random variables are neither independent nor casually connected? I believe it will help me understand this concept better.	如果两个随机变量X和Y没有相对,	我理解两个独立随机变量是定义上不相关的,因为它们的共变量相当于0:$Cov(x,y) = E(xy)- E(x)E(y)$$E(x)*E(y) = E(xy)$,当x和y是两个随机独立变量时.因此,$Cov(x,y) = 0$.然而,我很难理解如果两个随机变量X和Y是不相关的,这并不一定意味着它们是独立的.有人还能给我一个现实世界的例子,当两个随机变量既不独立又不随机连接?我相信这将帮助我更好地理解这个概念.	probability,probability-theory,independence,covariance,causality
A.354	Prove that if $p_1\mid a$ and $p_2\mid a$ then $p_1p_2\mid a$	So I am supposed to be proving that if $p_1$ and $p_2$ are distinct primes and $p_1\mid a$ and $p_2\mid a$ then $p_1p_2\mid a$, and I need to use Euclid's Lemma except as far as I understand Euclid's lemma is the converse of this statement and I have tried for the last few hours to work with Euclid's and GCDs to figure this one out and I just don't know where to start since I can't wrap my head around this one. Can anyone help me out?	证明如果$p_1\mid a$和$p_2\mid a$然后$p_1p_2\mid a$	所以我应该证明如果$p_1$和$p_2$是不同的素数,而$p_1\mid a$和$p_2\mid a$则$p_1p_2\mid a$,我需要使用尤克利德的法,除了我理解尤克利德的法是这个说法的逆向,我试图在过去的几个小时里与尤克利德和GCD一起解决这个问题,我不知道从哪里开始,因为我不能把我的头绕在这个问题上.有人能帮我吗?	elementary-number-theory
A.355	$f(f(x)^2+f(y))=xf(x)+y$	Find all functions $f:\mathbb{R}\rightarrow\mathbb{R}$ such that $$f(f(x)^2+f(y))=xf(x)+y$$ for all $x,y\in{\mathbb{R}}$.  Here is my approach to the problem:  We see that $f(x)=x$ is an obvious solution (Just trying easy linear equations). I think this would be the only solution to the problem.  Am I right? And how to prove that there is no other solution? (Note: I am a beginner at functional equations)	其他	找出所有函数$f:\mathbb{R}\rightarrow\mathbb{R}$ ,例如$$f(f(x) ^2+f(y))=xf(x) +y$$ ,为所有$x,y\in{\mathbb{R}}$. 这就是我对问题的方法:我们看到$f(x)=x$是一个明显的解决方案 (只是试图简单的线性方程).我认为这是唯一的解决方案.我对吗?	linear-algebra,proof-writing,contest-math,functional-equations
A.356	How can I evaluate $ \sum_{n=0}^{\infty}{\frac{x^{kn}}{(kn)!}} $ where $k$ is a natural number?	I suddenly interested in the differential equation $$ f^{(k)}(x)=f(x) $$ So I tried to calculate for some $n$. When $ k=1 $, we know the solution $$ f(x)=A_0e^x=\sum_{n=0}^{\infty}{\frac{A_0x^n}{n!}} $$ Also, for $ k=2 $, $$ f(x)=Ae^x-Be^{-x}=\sum_{n=0}^{\infty}{(\frac{A_0x^{2n}}{(2n)!}+\frac{A_1x^{2n+1}}{(2n+1)!})} $$ where $ A_0=A+B $ and $ A_1=A-B $. Inductively, I could guess that the solution of the differential equation would be in the form $$ f(x)=\sum_{n=0}^{\infty}{\sum_{i=0}^{k-1}{\frac{A_ix^{kn+i}}{(kn+i)!}}} $$ But I could neither prove that it is the only solution nor get the explicit formula. How should I evaluate $ \sum_{n=0}^{\infty}{\frac{x^{kn}}{(kn)!}} $, cause if we know the answer for it, we can evaluate the original expression by differentiating it. Thanks to WolframAlpha, I know the answer for $ k=3 $, $$ \sum_{n=0}^{\infty}{\frac{x^{3n}}{(3n)!}}=\frac{1}{3}(2e^{-\frac {x}{2}}\cos{(\frac {\sqrt{3}}{2}x)}+e^{x}) $$ I think the answer might related to $ \sin $ and $ \cos $ of $ \frac {2\pi}{k} $.	如何评估$ \sum_{n=0}^{\infty}{\frac{x^{kn}}{(kn)!}} $?	我突然对二分方程 $$ f^{(k)}(x) = f(x) $$ 感兴趣,所以我试图计算一些 $n$.当 $ k=1 $ 时,我们知道$$ f_x) = A_0e^x=\sum_{n=0}^{{\infty}{\frac{A_0x^n}{n!}}{{\infty}{\frac{A_0x^n}{n!}}{{\infty}{\infty}{\infty}{\infty}{\in}{\in}{{{{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i1}{i}{i1}{i}{i1}{i}{i1}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}}{i}}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}}{i}{i}{i}{i}{i}{i}{i}{i}{i}{i}{}{i}{i}{i}{i}{i}{i}{i}{i}{}{i}{i}{}{i}{}{}{i}{}}{}{i}{}{}{i}{}{}{}{i}{}{}{i}{i}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{	sequences-and-series,ordinary-differential-equations,power-series,functional-equations
A.357	How many functions can be used to describe to a finite series?	I was learning more about series today and would like to know if there are existing proofs I could look at about this problem. Basically, if you are given an infinite series representing a function f : $\Bbb N \Rightarrow \Bbb R$ but only shown the first n numbers, how many functions f, written in terms of n, could you write to represent that series. I'm not including piecewise functions, because I assume that would always be infinite. Take the series $(2, 4, ...)$ with 2 numbers given. $f(n)=2n$ , $f(n)=n^2-n+2$ , and $f(n)=2^n$ would all be functions that could fit this series, although they differ after the first two numbers. I believe there are more polynomials that fit this description but I'm not sure how many. My question is, essentially, are there an infinite number of functions for which $f(1) = 2$ and $f(2) = 4$, and if this is the case, does this also apply to any finite number of outputs? (e.g. the first n digits of pi written as $(3, 1, 4, 1, 5, 9...)$) If not, could you find out how many possible functions there are?	描述一个有限的数组的函数有多少?	我今天正在学习更多关于数组的东西,我想知道是否有现有的证据,我可以看看这个问题.基本上,如果给你一个表示函数 f: $\Bbb N \Rightarrow \Bbb R$ 的无限数组,但只显示了第一个 n 号码,你能写多少函数 f,以 n 字体来表示该系列.我不包括零件函数,因为我认为这将永远是无限的.拿出给出的 2 个数组的 $(2, 4, ...)$ 系列. $f(n)=2n$ , $f(n)=n^2-n+2$ ,和 $f(n)=2^n$ 都会是可以适合这个数组的函数,尽管它们在前两个数量之后不同.我认为有更多的多项函数适合这个描述,但我不确定有多少.我的问题是,基本上,是否有无限数组的函数,为 $f(1) = 2$ 和 $f(2) = 4$,如果这是$f(2) = 4$,这也可以适用于任何有限数组的函数?如果没有写出第一个函数,你能找到多少个数组?	sequences-and-series,number-theory
A.358	Confusion about the formula of the area of a surface of revolution	Before I read the formula of the area of revolution which is $\int 2\pi y \,ds$, where $ds = \sqrt{1 + \frac{dy}{dx}^2}$, I thought of deriving it myself. I tried to apply the same logic used for calculating the volume of revolution (e.g., $\int \pi y^2 dx $). My idea is to use many tiny hollow cylinders (inspired from the shell method), each has a surface area of $(2\pi y) (dx)$:  $2\pi y$ is the circumference of the cylinder, and $dx$ is the height of the cylinder  Their product is the surface area of the hollow (e.g., empty from the inside) cylinder. With this logic, the area is $\int 2\pi y dx$. Where is my mistake? Also it's confusing why for the volume it was enough to partition the object using cylinders and for areas not.	关于革命表面面积的公式的混乱	在我读到革命面积的公式之前,这是$\int 2\pi y \,ds$,其中$ds = \sqrt{1 + \frac{dy}{dx}^2}$,我想自己取出它.我试图应用用于计算革命体积的逻辑 (例如$\int \pi y^2 dx $).我的想法是使用许多小的空 (灵感来自子方法),每个表面面积是$(2\pi y) (dx)$:$2\pi y$是圆柱的周围,$dx$是圆柱的高度.他们的产品是空的表面面积 (例如,从内部空).用这种逻辑,面积是$\int 2\pi y dx$.我的错误在哪里?也很困惑,为什么对体积来说,使用圆柱和区间来分离对象是足够的.	calculus,area
A.359	Apparent inconsistencies in integration	In a problem, the substitution $$\tan\theta=\frac{x}{2}$$ was made. In the end, the answer was in terms of sines, and to convert back, $sin\theta$ was defined as $$\sin\theta=\frac{x}{\sqrt{4+x^2}}$$ This is a typical example of some stuff about integration I'm struggling to understand; (1) Why are the absolute values of square roots never taken? This is something I keep seeing in every situation involving an integral. (Here, if $\theta$ is in the third quadrant, sines would be negative and tans would be positive. So this definitely doesn't work for the third quadrant.) (2) Expanding upon the stuff in the parantheses up there, a possible explanation is that while doing trig substitutions, the angle is always a principal angle of the inverse trigonometric operation on whatever you're making the substitution. Is there such a rule?	集成的明显不一致	在一个问题中,取代$$\tan\theta=\frac{x}{2}$$是做出的.最后,答案是从阴影角度来说,转换回来,$sin\theta$被定义为$$\sin\theta=\frac{x}{\sqrt{4+x^2}}$$这是我努力理解的一些整合的典型例子; (1) 为什么正方根的绝对值从来没有被取出?这是我在任何涉及整体的情况中看到的东西. (在这里,如果$\theta$在第三方形中,阴影会是负的,并且会是正的.所以这绝对不适用于第三方形.	integration,trigonometry,roots,substitution,trigonometric-integrals
A.360	Fourier transform of function $1/ \vert x \vert$	What is the Fourier transform of function $$f(x) = \frac{1}{\vert x \vert}?$$ This is not a homework. I would also appreciate help for calculating it myself.	函数$1/ \vert x \vert$的福利尔转换	函数 $$f(x) = \frac{1}{\vert x \vert}?$$ 这不是一个宿題.我也很感谢帮助自己计算它.	fourier-transform
A.361	Is a Riemann-integrable function always differentiable?	Let $f:[a,b]\to\mathbb{R}$ be Riemann-integrable and $F(x)=\int_a^xf(t)dt$. Is this function $F$ always differentiable? Because the antiderivative is defined as $F'=f$ right, so you would think that it always holds.	一个里曼可整合函数总是可分化吗?	函数 $F$ 是否总是可分化? 因为反导体是定义为 $F'=f$ 正确,所以你会认为它总是保持.	real-analysis
A.362	Kuratowski's Theorem using Axiom of Choice	I can't seem to be able to prove Kuratowski's Theorem using the Axiom of Choice, although they are equivalent assertions. Kuratowski's Lemma: Every partial order has a maximal chain. Axiom of Choice: For every set X of disjoint nonempty sets there exists a set$Y $such that for every set $Z \in X, Y \cap Z$ is a singleton. My attempt: Consider any chain $C_0$ of the partial order. If $\exists x \in X \setminus C_0$ which is comparable with some element of $C_0$, let $C_1 := C_0 \cup \{ x \}$. Iterate this process . If at some point we cannot find such an x, then we have found a maximal chain. Suppose we can find such an $x$ infinitely, then the sets $i\geq 1 \Rightarrow X_i := C_{i+1} \setminus C_i$ are disjoint singletons. Hence by axiom of choice there exists $Y$ for which $X_i \subseteq Y$. Inorder to finish the proof, I need to prove something of the form "If a is comparable with some element of $C_0$, then $\exists j$ s.t. $a \in C_j$". I can't seem to prove this. P.S: x is comparable with y iff $x R y \lor y R x$.	库拉托夫斯基的定理使用选择的定理	我似乎无法用选择的定理证明库拉托夫斯基定理,尽管它们是相等的断言.库拉托夫斯基的法:每个部分序列都有最大链.选择的定理:对于每组 X的不连接集合,都存在一个$Y $这样的集合,因此每个组 $Z \in X, Y \cap Z$是单元.我的尝试:考虑部分序列的任何链 $C_0$ .如果 $\exists x \in X \setminus C_0$ 与 $C_0$ 的某个元素相比,让 $C_1 := C_0 \cup \{ x \}$. 复制这个过程.如果在某个时刻我们找不到这样的 x,那么我们找到了最大链.假设我们可以找出这样的 $x$ 无限,那么集合 $i\geq 1 \Rightarrow X_i := C_{i+1} \setminus C_i$ 是单元.因此,通过选择的定理, $Y$9.	order-theory,axiom-of-choice
A.363	Non-negative martingale $X_n \rightarrow 0$ a.s. prove that $P[X^* \geq x | \mathcal{F}_0]= 1 \wedge X_0 / x$	I need to prove the following statement. Let $X$ be a non negative martingale such that $X_n\rightarrow 0$ a.s. when $n\rightarrow \infty$. Define $X^*=supX_n$. Prove that for all $x>0$ $$P[X^*  \geq x | \mathcal{F}_0]= 1 \wedge X_0 / x$$ I think I've got the easy case  if  $x\leq X_0$  Then necessarily $x\leq X^*$ for the sup property. Then it follows that for $1\leq X_0 /x$ we have that $P[X^*  \geq x | \mathcal{F}_0]= 1$. But I can't figure out the other case.	无负的马丁加尔 $X_n \rightarrow 0$ 年证明 $P[X^* \geq x | \mathcal{F}_0]= 1 \wedge X_0 / x$	我需要证明下列陈述.让$X$是一个非负数的马丁加尔,这样$X_n\rightarrow 0$是当$n\rightarrow \infty$.定义$X^*=supX_n$.证明所有$x>0$$$P[X^* \geq x 卡卡尔{F}_0]=1 \wedge X_0 / x$$	probability,martingales,stopping-times
